Acción,Incidencia,Farola,Sticker,Potencia,Tecnologia,Tipo,LATITUD,LONGITUD,Descripción,Mes,Tiempo (Días),Operario,Estado
Correctivo,1695854,1643657,040130,106.5,LED,AVE,2.940591109,-75.28968199,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695891,1643657,040130,106.5,LED,ACT,2.940591109,-75.28968199,Se ha actuado sobre: C.E 20MTS DE CABLE 3X14,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695856,1643658,030770,106.5,LED,AVE,2.94039109,-75.28964604,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695893,1643658,030770,106.5,LED,ACT,2.94039109,-75.28964604,Se ha actuado sobre: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1695855,1643659,030766,106.5,LED,AVE,2.94039109,-75.28964604,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1695892,1643659,030766,106.5,LED,ACT,2.94039109,-75.28964604,Se ha actuado sobre: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1686857,1643767,025772,60.2,LED,AVE,2.935511046,-75.29490396,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1687244,1643767,025772,60.2,LED,ACT,2.935511046,-75.29490396,"Se ha actuado sobre: Luminaria, Otros: NUEVA025772/VIEJA026040/F.I",Abril,0,cuad54 ,FINALIZADA
Correctivo,1691904,1643890,069850,74.1,LED,AVE,2.94022291,-75.25060207,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1692059,1643890,069850,74.1,LED,ACT,2.94022291,-75.25060207,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1691905,1643891,069841,74.1,LED,AVE,2.94022291,-75.25060207,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1692058,1643891,069841,74.1,LED,ACT,2.94022291,-75.25060207,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1701544,1643892,069900,74.1,LED,AVE,2.94029877,-75.25029082,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703867,1643892,069900,74.1,LED,ACT,2.94029877,-75.25029082,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701562,1643893,069823,74.1,LED,AVE,2.94029877,-75.25029082,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703868,1643893,069823,74.1,LED,ACT,2.94029877,-75.25029082,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701563,1643894,069837,74.1,LED,AVE,2.94037021,-75.25001885,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703869,1643894,069837,74.1,LED,ACT,2.94037021,-75.25001885,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701565,1643895,069825,74.1,LED,AVE,2.94037021,-75.25001885,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703871,1643895,069825,74.1,LED,ACT,2.94037021,-75.25001885,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701566,1643896,069828,74.1,LED,AVE,2.9404391,-75.24975133,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703876,1643896,069828,74.1,LED,ACT,2.9404391,-75.24975133,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701568,1643897,069838,74.1,LED,AVE,2.9404391,-75.24975133,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703877,1643897,069838,74.1,LED,ACT,2.9404391,-75.24975133,"Se ha actuado sobre: Conectores, Otros: 3C.G/C.E",Abril,0,cuad54 ,FINALIZADA
Correctivo,1701605,1643898,069831,74.1,LED,AVE,2.94055196,-75.24945268,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703878,1643898,069831,74.1,LED,ACT,2.94055196,-75.24945268,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701606,1643899,069835,74.1,LED,AVE,2.94055196,-75.24945268,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703883,1643899,069835,74.1,LED,ACT,2.94055196,-75.24945268,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701607,1643900,069830,74.1,LED,AVE,2.9406603,-75.2492424,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703884,1643900,069830,74.1,LED,ACT,2.9406603,-75.2492424,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701608,1643901,069801,74.1,LED,AVE,2.9406603,-75.2492424,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703885,1643901,069801,74.1,LED,ACT,2.9406603,-75.2492424,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701609,1643902,069834,74.1,LED,AVE,2.94080037,-75.24900569,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703896,1643902,069834,74.1,LED,ACT,2.94080037,-75.24900569,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701610,1643905,069827,74.1,LED,AVE,2.94094915,-75.24877053,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703898,1643905,069827,74.1,LED,ACT,2.94094915,-75.24877053,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701611,1643906,069848,74.1,LED,AVE,2.94108951,-75.24854403,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703899,1643906,069848,74.1,LED,ACT,2.94108951,-75.24854403,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1701614,1643907,069839,74.1,LED,AVE,2.94108951,-75.24854403,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1703900,1643907,069839,74.1,LED,ACT,2.94108951,-75.24854403,Se ha actuado sobre: Otros: C.E,Abril,0,cuad54 ,FINALIZADA
Correctivo,1690072,1644098,068374,92.6,LED,AVE,2.936243101,-75.221311,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1690080,1644098,068374,92.6,LED,ACT,2.936243101,-75.221311,"Se ha actuado sobre: Conectores, Otros: 4CDP.C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1690068,1644100,068315,92.6,LED,AVE,2.936328055,-75.22220798,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1690081,1644100,068315,92.6,LED,ACT,2.936328055,-75.22220798,Se ha actuado sobre: Otros: 2FUSIBLES.C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690071,1644103,068386,92.6,LED,AVE,2.936435,-75.223472,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1690083,1644103,068386,92.6,LED,ACT,2.936435,-75.223472,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690070,1644104,068316,92.6,LED,AVE,2.936468,-75.223898,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1690084,1644104,068316,92.6,LED,ACT,2.936468,-75.223898,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1688950,1644284,040016,106.5,LED,AVE,2.942728087,-75.30423703,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1690547,1644284,040016,106.5,LED,ACT,2.942728087,-75.30423703,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1688948,1644286,040021,106.5,LED,AVE,2.942664108,-75.30397201,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1690545,1644286,040021,106.5,LED,ACT,2.942664108,-75.30397201,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1688949,1644287,040025,106.5,LED,AVE,2.942664108,-75.30397201,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,2,ESIP,FINALIZADA
Correctivo,1690546,1644287,040025,106.5,LED,ACT,2.942664108,-75.30397201,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687666,1644491,029885,92.6,LED,AVE,2.938775061,-75.30144601,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688381,1644491,029885,92.6,LED,ACT,2.938775061,-75.30144601,"Se ha actuado sobre: Conectores, Otros: 2CDP-C.E",Abril,0,cuad57 ,FINALIZADA
Correctivo,1687430,1644492,029893,92.6,LED,AVE,2.938775061,-75.30144601,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1687667,1644492,029893,92.6,LED,AVE,2.938775061,-75.30144601,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1687468,1644492,029893,92.6,LED,ACT,2.938775061,-75.30144601,"Se ha actuado sobre: Conectores, Otros: 1GEL.C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1688382,1644492,029893,92.6,LED,ACT,2.938775061,-75.30144601,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687664,1644501,029827,92.6,LED,AVE,2.94030504,-75.30225997,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688383,1644501,029827,92.6,LED,ACT,2.94030504,-75.30225997,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687665,1644502,029828,92.6,LED,AVE,2.94030504,-75.30225997,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688384,1644502,029828,92.6,LED,ACT,2.94030504,-75.30225997,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687661,1644503,029809,92.6,LED,AVE,2.940540046,-75.302387,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688398,1644503,029809,92.6,LED,ACT,2.940540046,-75.302387,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687662,1644504,029853,92.6,LED,AVE,2.940540046,-75.302387,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688399,1644504,029853,92.6,LED,ACT,2.940540046,-75.302387,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687658,1644505,029833,92.6,LED,AVE,2.941042081,-75.30264503,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688400,1644505,029833,92.6,LED,ACT,2.941042081,-75.30264503,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687660,1644506,029840,92.6,LED,AVE,2.941042081,-75.30264503,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688401,1644506,029840,92.6,LED,ACT,2.941042081,-75.30264503,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687654,1644507,029835,92.6,LED,AVE,2.941257095,-75.30276296,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688402,1644507,029835,92.6,LED,ACT,2.941257095,-75.30276296,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687655,1644508,029844,92.6,LED,AVE,2.941257095,-75.30276296,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688403,1644508,029844,92.6,LED,ACT,2.941257095,-75.30276296,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687656,1644509,029811,92.6,LED,AVE,2.941533076,-75.30291502,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688404,1644509,029811,92.6,LED,ACT,2.941533076,-75.30291502,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1687657,1644510,029843,92.6,LED,AVE,2.941533076,-75.30291502,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1688405,1644510,029843,92.6,LED,ACT,2.941533076,-75.30291502,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1695916,1644870,022105,37,LED,AVE,2.929107048,-75.27879999,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1696424,1644870,022105,37,LED,ACT,2.929107048,-75.27879999,Se ha actuado sobre: Otros: C.E,Abril,0,cuad56 ,FINALIZADA
Correctivo,1701513,1644917,038515,92.6,LED,AVE,2.938087032,-75.285012,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,0,ESIP,FINALIZADA
Correctivo,1702010,1644917,038515,92.6,LED,ACT,2.938087032,-75.285012,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad54 ,FINALIZADA
Correctivo,1686842,1644925,038538,92.6,LED,AVE,2.937083079,-75.285057,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1687648,1644925,038538,92.6,LED,ACT,2.937083079,-75.285057,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad59,FINALIZADA
Correctivo,1686840,1644926,038574,92.6,LED,AVE,2.937083079,-75.285057,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1687854,1644926,038574,92.6,LED,ACT,2.937083079,-75.285057,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad59,FINALIZADA
Correctivo,1691394,1644969,038441,92.6,LED,AVE,2.930833112,-75.285264,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,3,ESIP,FINALIZADA
Correctivo,1692823,1644969,038441,92.6,LED,ACT,2.930833112,-75.285264,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1691392,1644970,038600,92.6,LED,AVE,2.930833112,-75.285264,Registro de incidencia tipo: ApagadaPQR-EXTERNA,Abril,3,ESIP,FINALIZADA
Correctivo,1692822,1644970,038600,92.6,LED,ACT,2.930833112,-75.285264,"Se ha actuado sobre: Acometida, Conectores, Otros: 20MTR3×14.2CDP.C.E",Abril,0,cuad55 ,FINALIZADA
Correctivo,1702608,1644973,024741,46.3,LED,AVE,2.935013054,-75.274947,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,x,ESIP,EN CURSO
Correctivo,1698081,1645239,SC,0.5,PSL,AVE,2.919140052,-75.28148998,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,5,ESIP,FINALIZADA
Correctivo,1703533,1645239,SC,0.5,PSL,ACT,2.919140052,-75.28148998,Se ha actuado sobre: HURTO LUMINARIA,Abril,0,cuad55 ,FINALIZADA
Correctivo,1685053,1645315,067699,74.1,LED,AVE,2.91028362,-75.28532932,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,2,ESIP,FINALIZADA
Correctivo,1687833,1645315,067699,74.1,LED,ACT,2.91028362,-75.28532932,Se ha actuado sobre: Otros: C.E,Abril,0,cuad59,FINALIZADA
Correctivo,1692035,1645316,067660,74.1,LED,AVE,2.91000425,-75.28526841,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,COORDMTTO,FINALIZADA
Correctivo,1692036,1645316,067660,74.1,LED,ACT,2.91000425,-75.28526841,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad55 ,FINALIZADA
Correctivo,1686860,1645381,027748,92.6,LED,AVE,2.91801822,-75.28771974,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1687791,1645381,027748,92.6,LED,ACT,2.91801822,-75.28771974,"Se ha actuado sobre: Luminaria, Otros: NUEVA027748VIEJA038800FI",Abril,0,cuad59,FINALIZADA
Correctivo,1698079,1645385,038763,92.6,LED,AVE,2.91779922,-75.28701792,Registro de incidencia tipo: IntermitentePQR-INTERVENTORIA,Abril,1,ESIP,FINALIZADA
Correctivo,1700180,1645385,038763,92.6,LED,ACT,2.91779922,-75.28701792,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1685050,1645511,038783,92.6,LED,AVE,2.916583055,-75.28420203,Registro de incidencia tipo: IntermitentePQR-INTERVENTORIA,Abril,2,ESIP,FINALIZADA
Correctivo,1687739,1645511,038783,92.6,LED,ACT,2.916583055,-75.28420203,"Se ha actuado sobre: Fotocelda, Otros: 1F",Abril,0,cuad59,FINALIZADA
Correctivo,1699353,1645553,038345,92.6,LED,AVE,2.907860074,-75.27133699,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1700604,1645553,038345,92.6,LED,ACT,2.907860074,-75.27133699,"Se ha actuado sobre: Luminaria, Otros: F.I.NUEVA038345.VIEJA038483",Abril,0,cuad63,FINALIZADA
Correctivo,1699352,1645554,038810,92.6,LED,AVE,2.907860074,-75.27133699,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,3,ESIP,FINALIZADA
Correctivo,1700796,1645554,038810,92.6,LED,ACT,2.907860074,-75.27133699,"Se ha actuado sobre: Luminaria, Fotocelda, Otros: 1F VIEJA038482-NUEVA038810",Abril,0,cuad56 ,FINALIZADA
Correctivo,1692978,1645593,069318,92.6,LED,AVE,2.901826114,-75.26636104,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1693467,1645593,069318,92.6,LED,ACT,2.901826114,-75.26636104,Se ha actuado sobre: Otros: C.E,Abril,0,cuad57 ,FINALIZADA
Correctivo,1692979,1645594,028103,92.6,LED,AVE,2.901826114,-75.26636104,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,0,ESIP,FINALIZADA
Correctivo,1693468,1645594,028103,92.6,LED,ACT,2.901826114,-75.26636104,"Se ha actuado sobre: Luminaria, Otros: F.I-VIEJA069363-NUEVA028103",Abril,0,cuad57 ,FINALIZADA
Correctivo,1690189,1645748,043532,92.6,LED,AVE,2.894439071,-75.27798704,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691061,1645748,043532,92.6,LED,ACT,2.894439071,-75.27798704,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690216,1645750,043558,92.6,LED,AVE,2.894834106,-75.278176,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691060,1645750,043558,92.6,LED,ACT,2.894834106,-75.278176,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690215,1645754,043539,92.6,LED,AVE,2.896185041,-75.27874303,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691059,1645754,043539,92.6,LED,ACT,2.896185041,-75.27874303,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690214,1645758,038793,92.6,LED,AVE,2.897079045,-75.27918199,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691058,1645758,038793,92.6,LED,ACT,2.897079045,-75.27918199,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690200,1645763,029823,92.6,LED,AVE,2.898329107,-75.27974504,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691057,1645763,029823,92.6,LED,ACT,2.898329107,-75.27974504,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690192,1645770,068761,74.1,LED,AVE,2.89601,-75.2652,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691029,1645770,068761,74.1,LED,ACT,2.89601,-75.2652,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690198,1645772,068751,74.1,LED,AVE,2.896237,-75.265401,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691026,1645772,068751,74.1,LED,ACT,2.896237,-75.265401,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690197,1645773,066698,74.1,LED,AVE,2.896465,-75.265591,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691030,1645773,066698,74.1,LED,ACT,2.896465,-75.265591,Se ha actuado sobre: Otros: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1690196,1645774,037127,74.1,LED,AVE,2.896465053,-75.26559099,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1691031,1645774,037127,74.1,LED,ACT,2.896465053,-75.26559099,"Se ha actuado sobre: Luminaria, Otros: NUEVA037127.VIEJA066685.FI.",Abril,0,cuad55 ,FINALIZADA
Correctivo,1685057,1645892,038800,92.6,LED,AVE,2.895285745,-75.26108439,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,2,ESIP,FINALIZADA
Correctivo,1691361,1645892,038800,92.6,LED,AVE,2.895285745,-75.26108439,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,3,ESIP,FINALIZADA
Correctivo,1688124,1645892,038800,92.6,LED,ACT,2.895285745,-75.26108439,"Se ha actuado sobre: Luminaria, Fotocelda, Otros: F.I 1F VIEJA068046-NUEVA038562",Abril,0,cuad56 ,FINALIZADA
Correctivo,1692420,1645892,038800,92.6,LED,ACT,2.895285745,-75.26108439,"Se ha actuado sobre: Luminaria, Otros: NUEVA 038800.VIEJA038562.FI",Abril,0,cuad55 ,FINALIZADA
Correctivo,1704068,1645897,029558,92.6,LED,AVE,2.899081032,-75.27998502,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,JCONDE,FINALIZADA
Correctivo,1700737,1645897,029558,92.6,LED,AVE,2.899081032,-75.27998502,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1704147,1645897,029558,92.6,LED,ACT,2.899081032,-75.27998502,Se ha actuado sobre: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702142,1645897,029558,92.6,LED,ACT,2.899081032,-75.27998502,Se ha actuado sobre: ROBO ACOMETIDA,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704066,1645898,043527,92.6,LED,AVE,2.89934557,-75.27992964,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,JCONDE,FINALIZADA
Correctivo,1700739,1645898,043527,92.6,LED,AVE,2.89934557,-75.27992964,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1704146,1645898,043527,92.6,LED,ACT,2.89934557,-75.27992964,Se ha actuado sobre: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702200,1645898,043527,92.6,LED,ACT,2.89934557,-75.27992964,Se ha actuado sobre: ROBO ACOMETIDA,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704080,1645899,043521,92.6,LED,AVE,2.89934557,-75.27992964,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,JCONDE,FINALIZADA
Correctivo,1700738,1645899,043521,92.6,LED,AVE,2.89934557,-75.27992964,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1704145,1645899,043521,92.6,LED,ACT,2.89934557,-75.27992964,Se ha actuado sobre: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702185,1645899,043521,92.6,LED,ACT,2.89934557,-75.27992964,Se ha actuado sobre: ROBO ACOMETIDA,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704065,1645900,043529,92.6,LED,AVE,2.89961043,-75.27988169,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,JCONDE,FINALIZADA
Correctivo,1700741,1645900,043529,92.6,LED,AVE,2.89961043,-75.27988169,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1704144,1645900,043529,92.6,LED,ACT,2.89961043,-75.27988169,Se ha actuado sobre: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702199,1645900,043529,92.6,LED,ACT,2.89961043,-75.27988169,Se ha actuado sobre: ROBO ACOMETIDA,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704094,1645901,043520,92.6,LED,AVE,2.89961043,-75.27988169,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,JCONDE,FINALIZADA
Correctivo,1700740,1645901,043520,92.6,LED,AVE,2.89961043,-75.27988169,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
Correctivo,1704143,1645901,043520,92.6,LED,ACT,2.89961043,-75.27988169,Se ha actuado sobre: C.E,Abril,0,cuad55 ,FINALIZADA
Correctivo,1702187,1645901,043520,92.6,LED,ACT,2.89961043,-75.27988169,Se ha actuado sobre: ROBO ACOMETIDA,Abril,0,cuad57 ,FINALIZADA
Correctivo,1704034,1645902,043530,92.6,LED,AVE,2.89989137,-75.27983375,Registro de incidencia tipo: ApagadaPQR-INTERNA,Abril,0,JCONDE,FINALIZADA
Correctivo,1700743,1645902,043530,92.6,LED,AVE,2.89989137,-75.27983375,"Registro de incidencia tipo: ApagadaPQR-INTERVENTORIA
",Abril,1,ESIP,FINALIZADA
